,0
19790,25
19791,72
19792,38
19793,94
19794,15
19795,0
19796,40
19797,31
19798,8
19799,5
19800,89
19801,50
19802,44
19803,81
19804,7
19805,72
19806,18
19807,49
19808,23
19809,27
19810,93
19811,96
19812,34
19813,16
19814,34
19815,7
19816,30
19817,44
19818,54
19819,7
19820,12
19821,68
19822,0
19823,17
19824,87
19825,14
19826,57
19827,44
19828,7
19829,5
19830,78
19831,18
19832,7
19833,36
19834,89
19835,23
19836,53
19837,5
19838,42
19839,26
19840,0
19841,67
19842,66
19843,2
19844,2
19845,57
19846,4
19847,56
19848,57
19849,57
19850,60
19851,9
19852,59
19853,0
19854,0
19855,17
19856,66
19857,14
19858,50
19859,87
19860,54
19861,18
19862,43
19863,31
19864,11
19865,11
19866,80
19867,86
19868,65
19869,26
19870,18
19871,38
19872,65
19873,97
19874,17
19875,65
19876,0
19877,94
19878,94
19879,33
19880,55
19881,68
19882,2
19883,15
19884,65
19885,64
19886,72
19887,71
19888,71
19889,94
19890,35
19891,28
19892,28
19893,17
19894,33
19895,90
19896,65
19897,81
19898,90
19899,27
19900,88
19901,57
19902,89
19903,8
19904,7
19905,66
19906,66
19907,17
19908,28
19909,34
19910,12
19911,0
19912,97
19913,57
19914,57
19915,69
19916,35
19917,40
19918,64
19919,52
19920,2
19921,77
19922,5
19923,97
19924,15
19925,4
19926,18
19927,85
19928,63
19929,48
19930,12
19931,99
19932,56
19933,70
19934,89
19935,15
19936,69
19937,86
19938,37
19939,71
19940,67
19941,17
19942,97
19943,35
19944,72
19945,95
19946,43
19947,54
19948,65
19949,7
19950,99
19951,3
19952,3
19953,8
19954,3
19955,22
19956,3
19957,75
19958,2
19959,24
19960,44
19961,99
19962,52
19963,26
19964,48
19965,95
19966,0
19967,97
19968,27
19969,31
19970,5
19971,44
19972,15
19973,65
19974,99
19975,66
19976,42
19977,99
19978,75
19979,43
19980,11
19981,98
19982,95
19983,83
19984,83
19985,57
19986,14
19987,87
19988,38
19989,84
19990,73
19991,24
19992,7
19993,39
19994,24
19995,24
19996,57
19997,15
19998,8
19999,15
